,latitude,longitude
228,37.75708418495996,-122.40801189526155
229,37.761502303157016,-122.42116837977615
230,37.76456492966766,-122.41383226651597
231,37.76317552426698,-122.40707757022564
232,37.755700830284994,-122.42323137746544
233,37.7487177962846,-122.41990958756894
234,37.756084055155064,-122.42259608578516
235,37.76174178747506,-122.41753308078827
236,37.75523737699349,-122.42190860484286
237,37.76239584404244,-122.40656157705828
238,37.758138932606506,-122.41437562496515
239,37.75753407909978,-122.41045497605684
240,37.76667130367415,-122.42395933277744
241,37.76602127962722,-122.41650005308679
242,37.755034463139964,-122.41906920764342
243,37.7623100990099,-122.41971220915251
244,37.749461512033335,-122.40916943727592
245,37.76299791744532,-122.42170494519716
246,37.752496352581204,-122.40993891241413
247,37.76450813414044,-122.41648420019236
248,37.75420873576244,-122.41771428229757
249,37.76720776356509,-122.41712040361807
250,37.751719991111116,-122.4138624860564
251,37.755592192499606,-122.42278628242435
252,37.75228980705076,-122.41593394221157
253,37.760285957788895,-122.42341493149559
254,37.766491364710525,-122.40658459537713
255,37.76560849795132,-122.42005941864045
256,37.75135009382888,-122.4235024289106
257,37.753157465248776,-122.40511282792562
258,37.750435608567756,-122.4131849519785
259,37.76635222575075,-122.42114373446431
260,37.756582652691826,-122.4169821880628
261,37.76766368465222,-122.42467901939013
262,37.75701828221618,-122.42129522185232
263,37.75924925474386,-122.42305805439831
264,37.76264178666876,-122.4199421170228
265,37.76235785389232,-122.42384588845323
266,37.76164833895636,-122.42055528891198
267,37.765635159767044,-122.41746025345114
268,37.75162533739623,-122.41772490832425
269,37.76249148791412,-122.4202518232916
270,37.7674690639484,-122.42412865284471
271,37.7665475886939,-122.42251789832872
272,37.76933455366726,-122.42264932883202
273,37.755220085434864,-122.41540762135912
274,37.748803391049364,-122.42103508133465
275,37.76742485102972,-122.42374298981451
276,37.75347337119139,-122.41939566210621
277,37.756868701567335,-122.41460319379992
278,37.753660291737646,-122.42280861264372
279,37.75945120576592,-122.42335637518178
280,37.7611278044374,-122.42217641729788
281,37.76130381610104,-122.4087675913662
282,37.75072511128996,-122.41492748700468
283,37.765145973080585,-122.41607577870909
284,37.75029024841969,-122.42157138270314
285,37.754465742514526,-122.42099526402642
286,37.75206556948697,-122.42202447953241
287,37.76346934129256,-122.42370305046414
288,37.749942933362114,-122.41721641934072
289,37.76521164953973,-122.41652932847576
290,37.75015862067317,-122.41289765734194
291,37.75742588666774,-122.40853919412248
292,37.76051646336255,-122.40963620402418
293,37.767288148834545,-122.41561909554109
294,37.756754500932935,-122.40921424128936
295,37.76891477251952,-122.41798938629209
296,37.75912096194428,-122.42436751947076
297,37.76557473516719,-122.42623897889143
298,37.769987708379006,-122.42268058364635
299,37.75284831218589,-122.42151443986843
300,37.76222242027617,-122.40783753739443
301,37.7564904679756,-122.42550636035698
302,37.76200237996657,-122.42051667851378
303,37.75527729714649,-122.41047741520563
304,37.7699268870474,-122.42287831262877
305,37.76094673871102,-122.42098332489212
306,37.76010961159043,-122.41852620133581
307,37.74874493352542,-122.41824907236744
308,37.7541228555042,-122.4062341473382
309,37.753049668501326,-122.41175316400387
310,37.75548250845201,-122.42522027351644
311,37.76760457528433,-122.41890630097204
312,37.76066623512517,-122.42463740385908
313,37.75514537734532,-122.41966438314914
314,37.77012629500256,-122.4216067019777
315,37.76513014437285,-122.42416442916486
316,37.77082415029127,-122.42283354597255
317,37.75570344029274,-122.41150613652691
318,37.75356104218036,-122.41078653674927
319,37.76830527739556,-122.4207409846623
320,37.75279881982829,-122.41668920472408
321,37.749943080681696,-122.41643555601674
322,37.751140425960045,-122.40785876531595
323,37.76098575068275,-122.4218298319614
324,37.75717106670535,-122.40981302661643
325,37.75610669111234,-122.41866188454807
326,37.7651065053385,-122.40646933053104
327,37.75368075937715,-122.4205051998678
328,37.751920245586064,-122.41365133271641
329,37.751768012641584,-122.41543440240616
330,37.75762488503674,-122.41932566984038
331,37.757765876877755,-122.41951266674285
332,37.756284931414335,-122.42349229060629
333,37.75629055903744,-122.42517753276407
334,37.76789361669546,-122.42001061198631
335,37.758150487504174,-122.42092713619465
336,37.758705079232065,-122.40925413019009
337,37.75362763929761,-122.42404287410623
338,37.753155502031,-122.42124984062487
339,37.751954650005814,-122.42366604699406
340,37.75277277480702,-122.41506023773769
341,37.75082659837384,-122.41072578293807
342,37.7684512445879,-122.42227897176129
343,37.76312153757243,-122.42589547850595
344,37.753979230755895,-122.4120545832078
345,37.75098929845394,-122.41239119304278
346,37.751259082014606,-122.41959003830422
347,37.75442494936478,-122.42252676192696
348,37.75392028497152,-122.42502166751386
349,37.76715056250585,-122.4175619251485
350,37.757256065970736,-122.41253687428906
351,37.75678598107553,-122.41171160920231
352,37.762587434471946,-122.42463652839972
353,37.76181574385645,-122.42143264451693
354,37.75857146436507,-122.40903473381141
355,37.76506037944285,-122.42521171995712
356,37.75465205918781,-122.41087477021095
357,37.74901876936614,-122.42484654374522
358,37.76653829941226,-122.42392992349946
359,37.76022472354978,-122.42049723666901
360,37.76807164086117,-122.42459504369837
361,37.765126588286336,-122.41040021510284
362,37.758297390629465,-122.41947502379308
363,37.75870532596402,-122.41659461990992
364,37.757971890094716,-122.40960183123221
365,37.76282267981034,-122.41862760548813
366,37.75923789985474,-122.4245943301963
367,37.759517253050696,-122.42191818772093
368,37.757732110264406,-122.41043046938202
369,37.75653660565025,-122.4192750444868
370,37.76258853204935,-122.41747642643881
371,37.76055315579085,-122.42086764774507
372,37.757523965077475,-122.41468373143316
373,37.758616522123056,-122.42382902144615
374,37.769343554406746,-122.42282420756122
375,37.74911936141839,-122.42239027410528
376,37.75282380604065,-122.4130389249064
377,37.75852755412404,-122.42387059283972
378,37.76431324549233,-122.41569469279436
379,37.754719879997104,-122.41033973901337
380,37.75667816226494,-122.41470328694164
381,37.75557545386986,-122.42474067635095
382,37.75659848512424,-122.41417895307987
383,37.75295528711822,-122.40384291954271
384,37.76907821184396,-122.42031988076657
385,37.76727839795632,-122.42230734538387
386,37.758525935232775,-122.4133371000983
387,37.76718070229809,-122.42043018722515
388,37.75573674032135,-122.41080471662558
389,37.75339877691356,-122.4173486682875
390,37.759397504194034,-122.41772662993677
391,37.76234149956661,-122.415249513033
392,37.76082204021834,-122.4191646531515
393,37.75065032945569,-122.41983820914385
394,37.760221461677254,-122.42550796350487
395,37.76662828037855,-122.4178154593
396,37.76118152466383,-122.41911105773256
397,37.75080903850542,-122.41637470630224
398,37.769997870837344,-122.41984144550959
399,37.751225734133676,-122.42366787650091
400,37.75524895359647,-122.40991375310318
401,37.75442004727691,-122.4099231358032
402,37.751925982206615,-122.42177909166212
403,37.75905881679084,-122.42185467012828
404,37.76134647693079,-122.42076221283735
405,37.751113776449095,-122.41335638971502
406,37.766687446226335,-122.42112643744836
407,37.76120327461479,-122.40734642384388
408,37.758697484072265,-122.41107832915002
409,37.761456522481645,-122.42042639162419
410,37.76099617070785,-122.42179910993492
411,37.7591399532508,-122.4100002053636
412,37.77005855187058,-122.42314238550337
413,37.75917543574546,-122.4082492739801
414,37.76764591584093,-122.41968521223991
415,37.766226169654566,-122.41939579026709
416,37.75604802631877,-122.41537849298174
417,37.76221382842841,-122.42032216865074
418,37.7500619605696,-122.40791395707457
419,37.76670375556506,-122.41826128984098
420,37.75675318587342,-122.42466552511976
421,37.76346478503538,-122.4250033288817
422,37.75893796452685,-122.4190149822485
423,37.75808117802255,-122.4223411533563
424,37.75432764973515,-122.41017737086128
425,37.756526602191336,-122.40921797580076
426,37.75598698145347,-122.422198410891
427,37.7605691497167,-122.42405098154076
428,37.74993522868837,-122.4145209191014
429,37.75546754786142,-122.4077818015819
430,37.76588669346381,-122.41598673538759
431,37.75971732259425,-122.42164246233752
432,37.763929045100134,-122.4188655477848
433,37.760346744051645,-122.4194064366309
434,37.757650035923284,-122.41353928031904
435,37.754461645190354,-122.42402449916555
436,37.74996773295209,-122.41886828993269
437,37.7599350828015,-122.42055750674824
438,37.74970937791028,-122.42061539314342
439,37.76753420880434,-122.42187693817115
440,37.7692622453316,-122.42399339319523
441,37.762000757136136,-122.42228522173424
442,37.7514542830866,-122.41901477180413
443,37.76438702774684,-122.41106445088215
444,37.76082631245302,-122.42010347472807
445,37.76229235976905,-122.4209399247827
446,37.762555320953744,-122.42168064494574
447,37.76895856180531,-122.42471859196077
448,37.753386516557285,-122.42208079730172
449,37.75109863408815,-122.42150297674644
450,37.76140315120811,-122.41688702358822
451,37.75696702197352,-122.4201920005018
452,37.76605142674699,-122.4206618627593
453,37.76172136525029,-122.42303520376518
454,37.75740036808315,-122.42088977973076
455,37.75498966121766,-122.40734030149414
456,37.76455295792342,-122.40795090960674
457,37.755936445908496,-122.40974828488605
458,37.75117505990581,-122.41217203340211
459,37.75818211162471,-122.40719742321173
460,37.75584483893469,-122.40876945302814
461,37.76789205902193,-122.41753311906784
462,37.76015981730772,-122.4226466394566
463,37.76510709980506,-122.4220662711387
464,37.762015028332975,-122.41863180177937
465,37.756735610449184,-122.411087685086
466,37.761912286843256,-122.42344706491491
467,37.75413193213541,-122.4090766335794
468,37.75395024630962,-122.4150455512325
469,37.75183431958604,-122.418242629318
470,37.75931575467627,-122.42120848998829
471,37.75002251647979,-122.4143010448279
472,37.749760680534685,-122.41012278240306
473,37.76222156417708,-122.41649276279558
474,37.75488840691342,-122.41020910524401
475,37.75426967929921,-122.42495016474292
476,37.75541584590404,-122.41812767622105
477,37.756866555212895,-122.41624018731962
478,37.7551067848281,-122.415147929031
479,37.75385349934804,-122.41225353834088
480,37.74850778962132,-122.4196190989024
481,37.75638877459723,-122.41512307506426
482,37.760501373915204,-122.42316861412607
483,37.76143173709031,-122.42067589315424
484,37.764702934859145,-122.42219732525213
485,37.75564466626327,-122.41141850828285
486,37.76676462000269,-122.41921213221657
487,37.77087774714802,-122.42348982899472
488,37.754188746315116,-122.41589749890808
489,37.769741539552115,-122.4238344144071
490,37.75569547327517,-122.4144864131807
491,37.76478009445897,-122.4068027100704
492,37.75147568512054,-122.40917674382112
493,37.758994360137244,-122.40754273834
494,37.75504555788932,-122.42523852546749
495,37.765379677067905,-122.4145570714666
496,37.76466538249115,-122.42470751478012
497,37.75649059781579,-122.41445433439344
498,37.75546545032322,-122.40895388738173
499,37.75270430583175,-122.41151704009779
500,37.762766738977845,-122.42382848662693
501,37.75932618600586,-122.41907068465494
502,37.75221476608313,-122.40717215031584
503,37.75805134542465,-122.42255492364583
504,37.761576867294714,-122.42292804260795
505,37.759002645142075,-122.42131774782291
506,37.753218074309785,-122.41386406258495
507,37.75979937518716,-122.42030131555677
508,37.75727525438632,-122.40848882925957
509,37.759479685521605,-122.41932829620113
510,37.75827812375936,-122.40941305010335
511,37.76986546454178,-122.42553173023174
512,37.7649530578097,-122.4228439183102
513,37.76515227015254,-122.4058377743677
514,37.75834500895708,-122.41174709856607
515,37.763540583553144,-122.42517150249384
516,37.76311059510354,-122.42052659294892
517,37.76448973958397,-122.4245924352952
518,37.75488403376368,-122.40769956788748
519,37.768054087846494,-122.42152377950224
520,37.765895793348434,-122.42331789922359
521,37.760946770610474,-122.40872263790622
522,37.76428759381807,-122.41275535005951
523,37.7571063635956,-122.40962695573792
524,37.749127177802265,-122.41573622151316
525,37.753359366976746,-122.417071449779
526,37.757426119495115,-122.40940991413065
527,37.7554152327436,-122.407026896259
528,37.75808836519885,-122.40949158710072
529,37.749132234166176,-122.41939636247784
530,37.765290847980005,-122.42378066288937
531,37.75817087166651,-122.42546167626028
532,37.753816507447254,-122.41462230939436
533,37.75175839130589,-122.42388448000193
534,37.75838136960053,-122.41814471224195
535,37.75417568008515,-122.41170343905306
536,37.76103118101361,-122.42313126762927
537,37.76670126086466,-122.41992050804707
538,37.76867992238492,-122.42407424765646
539,37.76080781763597,-122.4247256740781
540,37.75729488117718,-122.42525159668727
541,37.749463839923074,-122.41029726294123
542,37.76613148211071,-122.42082903106365
543,37.75727662395475,-122.42097360813769
544,37.75056812978703,-122.41042661889843
545,37.767625976214816,-122.423292820932
546,37.76206130413342,-122.42200737142956
547,37.75069843530189,-122.42157100382838
548,37.749967371782716,-122.41240869794196
549,37.752915822690134,-122.41874733897869
550,37.749644959823364,-122.42127937262455
551,37.75008134512552,-122.41840931234987
552,37.770992890054785,-122.42411516364427
553,37.76796966839242,-122.41975055494564
554,37.75992964063097,-122.42559158811338
555,37.75203194986454,-122.422543289443
556,37.767919202287175,-122.4201875541393
557,37.76908910711109,-122.42170745428824
558,37.750163356257076,-122.41184712746563
559,37.758650340051844,-122.4252964472543
560,37.75133595418392,-122.42188321661104
561,37.7533923001397,-122.4136982030382
562,37.75806251788606,-122.40793524074542
563,37.761714589563105,-122.42202385551927
564,37.75967255119869,-122.4162769601458
565,37.759409687117156,-122.40841500255014
566,37.76025310771024,-122.40713176460176
567,37.762843310767735,-122.42443218151358
568,37.755302621504185,-122.4203072902204
569,37.75918889708064,-122.42236687240562
570,37.76361640679985,-122.42392654458875
571,37.75756183664666,-122.40730586078784
572,37.7647037534831,-122.42173871606548
573,37.76585747859396,-122.42432188706631
574,37.75971549670722,-122.42092524744524
575,37.755816517526405,-122.4242124931361
576,37.75882063686736,-122.4249975549764
577,37.75692306153435,-122.41407565165413
578,37.7512996879348,-122.41121127961792
579,37.7539335458531,-122.41723231655389
580,37.75792636445368,-122.4086789857624
581,37.754898548026254,-122.4124558290647
582,37.75445786330194,-122.42398901417928
583,37.755887481789706,-122.40936782882143
584,37.76621203811357,-122.4209072655929
585,37.76683393889368,-122.41996023930315
586,37.755645831711654,-122.42410345274868
587,37.751423446753094,-122.416466236031
588,37.75304330116614,-122.4169494332872
589,37.75712620047505,-122.4108266297655
590,37.75010638347406,-122.41680115949859
591,37.750946530996146,-122.4037794232234
592,37.75319371889724,-122.41606248429771
593,37.76148735392739,-122.40873808406342
594,37.75907107446106,-122.42021375740455
595,37.75061166711487,-122.40926703082886
596,37.75747195813836,-122.4146763212228
597,37.76815412807025,-122.42132279219078
598,37.767712194319095,-122.41836915352283
599,37.76004108632267,-122.41809265624121
600,37.76027055089019,-122.4089230515005
601,37.751534801192115,-122.41782142606588
602,37.77072275637261,-122.42367582212856
603,37.753270235131396,-122.40635591551352
604,37.769525871766355,-122.42178079345241
605,37.750882008057495,-122.40691081095305
606,37.758211162135844,-122.41968594944302
607,37.76878984294026,-122.41743202956106
608,37.7503497204978,-122.42457628640469
609,37.753051398656204,-122.42342633710028
610,37.76568399569242,-122.40649626092232
611,37.76467038344133,-122.42280190345505
612,37.75697616403297,-122.41125847699364
613,37.750087062251694,-122.4200440052802
614,37.748406653046715,-122.41353621752053
615,37.75785801270043,-122.41777642990742
616,37.75271813564017,-122.40480363136923
617,37.76031860595869,-122.40956282148214
618,37.763156496381725,-122.4082978205472
619,37.76202152353022,-122.42334676120548
620,37.760806064522335,-122.42269723104904
621,37.76010979020383,-122.42363279489678
622,37.76426159661758,-122.40855595616782
623,37.75129180455065,-122.4208731804664
624,37.74995288601889,-122.40408467912735
625,37.76295039536174,-122.40660420233782
626,37.75321514436654,-122.4219727282547
627,37.762231921674754,-122.42102200298737
628,37.75345966976937,-122.41071239288523
629,37.75378961192395,-122.42471820842995
630,37.75757859939743,-122.41846026636897
631,37.759232152798354,-122.42303900198657
632,37.76645380174892,-122.42336846743885
633,37.7646239156546,-122.40675158621576
634,37.75719642825849,-122.42362247715893
635,37.757704881373975,-122.40841143471675
636,37.761082108526544,-122.41998741532642
637,37.757548679568686,-122.41685226688128
638,37.754543199315854,-122.40363032210384
639,37.75034195991315,-122.41754539429273
640,37.764507209301755,-122.42274904758852
641,37.754414015473856,-122.40499747033445
642,37.76050580114699,-122.42348602953051
643,37.75030931896408,-122.41902271707691
644,37.74821960801263,-122.41826163811373
645,37.76574542035155,-122.4248929195474
646,37.756968553562004,-122.41625971519998
647,37.77040360323792,-122.42319326421637
648,37.758470466442006,-122.40734728172238
649,37.759722957076136,-122.42350003137881
650,37.75043576963552,-122.41010167350365
651,37.76804887613308,-122.42568998004356
652,37.76170253480387,-122.41827722714909
653,37.75541199408956,-122.42312308509578
654,37.75406080219828,-122.40849064013244
655,37.758781625637496,-122.40766792341834
656,37.758440585434634,-122.40674822840694
657,37.75113788838226,-122.40785027295271
658,37.760781071806576,-122.42074457280786
659,37.75300157431325,-122.40394268478315
660,37.763600582562994,-122.40593765676174
661,37.758072138997655,-122.42156037165151
662,37.75819708077413,-122.41982996084532
663,37.76264964472279,-122.40825363939821
664,37.760118091600695,-122.42019754509838
665,37.759321006338894,-122.42261667453691
666,37.758206648691676,-122.42346036774812
667,37.75511605030568,-122.40802580599701
668,37.7515209825804,-122.40854413713751
669,37.766787590282775,-122.41923304816322
670,37.75995083087217,-122.4217303265247
671,37.749567544573026,-122.40761546560806
672,37.75031713390467,-122.41667735530815
673,37.756866883513645,-122.40365479110001
674,37.76592346046789,-122.40628420511749
675,37.75828897014402,-122.41963048893929
676,37.75649046096114,-122.42110400082304
677,37.76837488692141,-122.42544925305927
678,37.74971413688419,-122.41622782246084
679,37.75850421529046,-122.40959814253759
680,37.755367680579575,-122.40749154626657
681,37.75282225346198,-122.41067127614666
682,37.767075983261,-122.42024398687245
683,37.76880278600821,-122.42517520583999
684,37.74998949258778,-122.41695546679243
685,37.75112314335643,-122.40607632903723
686,37.763082260260795,-122.42155139062326
687,37.767959449594386,-122.424972328867
688,37.74877772640399,-122.42479017114005
689,37.749576276689695,-122.42132203882026
690,37.76041155156624,-122.40767234000334
691,37.750780373192185,-122.41519741212477
692,37.766701974615934,-122.41819748992896
693,37.757657291091064,-122.41131593104832
694,37.75936956976171,-122.42072218175686
695,37.752507750963524,-122.41230448525728
696,37.76623988022108,-122.41778098298694
697,37.76176009403668,-122.42492381934872
698,37.76766434626768,-122.4245912616386
699,37.75450607666153,-122.41067333813037
700,37.75976361751964,-122.42336927777792
701,37.75376648850613,-122.41035656668669
702,37.76874443438579,-122.42514569019444
703,37.759643593049795,-122.4193609528873
704,37.766445800819284,-122.42323374909292
705,37.75783240838811,-122.41367805611935
706,37.75241526531528,-122.41587968949058
707,37.76246866983657,-122.42391803093693
708,37.755989829221065,-122.41297354707808
709,37.75246783325896,-122.41172952217991
710,37.7532531206937,-122.40532753078968
711,37.75750295635907,-122.42053461052532
712,37.770697125049594,-122.42375579963912
713,37.75041771319149,-122.41511900498712
714,37.75338256046975,-122.4063336385272
715,37.7554379048169,-122.42363693760088
716,37.75163627046636,-122.41393362064458
717,37.75725352482061,-122.41210107583684
718,37.76662640641555,-122.42019547057852
719,37.7500006379664,-122.42312918577721
720,37.754085106515696,-122.40923347287126
721,37.753637987199,-122.42154084523384
722,37.75014095111013,-122.40924832484856
723,37.7597464990403,-122.41793964964674
724,37.761784410112,-122.42216299739654
725,37.75566324935603,-122.418604257125
726,37.75353367941555,-122.42493371125171
727,37.75076257193162,-122.41797312158924
728,37.7557900393953,-122.41615770834288
729,37.751161574250155,-122.41401237524359
730,37.76264405075665,-122.42081667554694
731,37.75952886942729,-122.42210260856254
732,37.75338893761353,-122.41478820975777
733,37.76577055392792,-122.42491012031384
734,37.75582286948549,-122.41291976375788
735,37.768882707257546,-122.4223196965297
736,37.75017506530868,-122.40468176718477
